LINK ID,avg_congestion_score,max_volume,total_volume
8104358,0.720783133,415,7179
1036216,0.720782959,3474,60096
1036951,0.720727617,1143,19771
8903151,0.72057898,1589,27480
8635600,0.720566545,5763,99663
1016968,0.720486111,1080,18675
8891096,0.720458333,1000,17291
1088919,0.720402829,1084,18742
8903046,0.72039299,3766,65112
1018621,0.720233488,1292,22333
1036107,0.720161927,2110,36469
1014384,0.720150071,3043,52594
1065522,0.719890511,411,7101
1037269,0.719887492,1511,26106
8104354,0.719797178,567,9795
8102440,0.7197709,7173,123910
1018281,0.71970524,1374,23733
8899661,0.71969697,1782,30780
8910471,0.719626968,1461,25233
8901856,0.719610714,1537,26545
8897148,0.719488495,1072,18511
8903230,0.719478562,5862,101222
1037048,0.719276955,1957,33783
8904236,0.719263417,1826,31521
8104338,0.719221247,1481,25564
1095257,0.719143502,1403,24215
1017632,0.719071588,1490,25714
1018196,0.719063134,5755,99317
8901440,0.718981721,1933,33355
8902720,0.718971631,611,10543
8893998,0.718932749,1368,23604
1096058,0.718923875,1318,22741
1018355,0.718909047,5567,96052
8901859,0.718869528,2353,40596
1036959,0.718868282,1321,22791
1038288,0.718809866,696,12007
1092197,0.718798676,1712,29534
1085533,0.718787336,558,9626
8896245,0.718448165,1553,26778
1036447,0.718405906,1332,22966
1064608,0.718360235,1363,23499
8571905,0.718342644,2148,37032
8902694,0.718227732,1815,31286
8102788,0.718148632,3447,59411
8892065,0.718110593,2574,44362
7108369,0.718067847,3390,58422
8902578,0.718029756,1938,33397
1036448,0.717977649,1551,26726
8901746,0.717827004,2212,38108
8903112,0.717826198,1308,22534
1088927,0.717801694,1417,24411
8895950,0.717771209,1607,27683
8902978,0.717769131,1285,22136
1017330,0.717739688,598,10301
1018132,0.717693073,1843,31745
8911451,0.717517921,1116,19218
1016658,0.717425295,1439,24777
1064669,0.717326958,732,12602
1037061,0.717269785,1133,19504
1035967,0.717259743,2754,47408
8901836,0.71723301,1957,33687
1065979,0.717199815,719,12376
1018628,0.717079783,1291,22218
8902003,0.716984127,525,9034
1085243,0.716976456,1345,23144
1090672,0.716975309,1485,25553
1014407,0.716850179,1771,30469
8104367,0.716837704,877,15088
8902741,0.716803147,2076,35714
1017233,0.71678677,1804,31034
1064381,0.716741405,446,7672
8893008,0.716737689,352,6055
1017355,0.716698842,1295,22275
1064802,0.716693312,1251,21518
8905772,0.716611681,1364,23459
1090118,0.716428895,1472,25310
1036220,0.716420308,1556,26754
5103442,0.71640132,1162,19979
8102436,0.716341503,6202,106626
8102565,0.716328066,6202,106624
8903000,0.716314935,1848,31770
1016845,0.716263331,1219,20955
1017762,0.716257669,1467,25218
1037175,0.716238472,759,13047
8903059,0.716225166,2265,38934
8904658,0.716148325,3135,53883
1065977,0.716139735,427,7339
1018524,0.716122121,1867,32088
1064998,0.716049383,432,7424
8902829,0.716035467,3327,57174
8903314,0.716005933,6180,106198
1085416,0.715989399,1132,19452
1064895,0.715873937,862,14810
1036250,0.715867522,5923,101762
1065195,0.715856481,576,9896
8902831,0.715849673,510,8762
8901592,0.715718454,457,7850
1018115,0.715689718,6406,110033
1092310,0.715637255,850,14599
1017561,0.715627878,5792,99478
1036117,0.715616046,1745,29970
1064506,0.71548238,577,9908
1092299,0.715371499,4594,78874
1093380,0.715345269,1955,33564
1017984,0.715344766,933,16018
8902734,0.715284974,1930,33132
1085379,0.715284436,1043,17905
8896335,0.715283067,1313,22540
1036472,0.715260017,391,6712
1037124,0.715198864,1408,24168
1035878,0.715172359,1054,18091
8906165,0.715123285,1798,30859
8899366,0.71511196,3141,53908
1037120,0.715073529,1292,22173
1017558,0.715062904,5882,100944
8902593,0.714896215,1638,28104
8903047,0.714890489,4931,84603
1036247,0.714887716,6160,105689
8901648,0.714872263,548,9402
1018097,0.714867774,1084,18598
7107065,0.714827935,494,8475
1017164,0.714727195,1173,20121
8902910,0.714612313,1294,22193
1092287,0.714587254,6376,109349
1016877,0.714561856,2328,39924
1014160,0.714555766,529,9072
8100833,0.714448237,5860,100480
8902696,0.714374729,1538,26369
1092280,0.714369097,3141,53852
1018101,0.714369023,1429,24500
1065180,0.714315701,1191,20418
8902697,0.714281987,1597,27377
7107016,0.714173998,1705,29224
8902211,0.714028258,578,9905
1018048,0.713963964,1036,17752
8896769,0.713903575,1324,22685
1018550,0.713890662,1567,26848
8289600,0.713723931,1886,32306
1017162,0.71366021,2065,35369
8121210,0.713599263,1899,32523
1097014,0.713588589,999,17109
1095733,0.713492889,961,16456
1092301,0.713475403,3144,53836
1064717,0.713471178,1330,22774
8903038,0.713468721,2499,42791
1096892,0.713424625,712,12191
1036655,0.7134,1875,32103
1065659,0.71331637,393,6728
1016593,0.713310362,653,11179
1064958,0.713159588,518,8866
1065266,0.713103448,725,12408
1085245,0.71310143,769,13161
1064929,0.713094034,989,16926
1064489,0.713052209,415,7102
8905549,0.713046448,610,10439
1017081,0.712962963,1233,21098
1035866,0.712934163,2572,44008
8903172,0.712884361,1767,30232
1036810,0.712866261,1149,19658
1038295,0.712846677,637,10898
8901827,0.712763225,649,11102
8895948,0.712658636,3362,57503
1037205,0.712639665,1790,30615
1090168,0.712629473,708,12109
1017571,0.712622549,1904,32564
1018305,0.712595801,6002,102648
1013672,0.712573746,1582,27055
1097176,0.712544803,465,7952
1092293,0.712527821,1947,33295
1017533,0.712524865,1173,20059
1096059,0.712522046,1323,22624
1035645,0.712508186,2036,34816
8191500,0.712481003,1316,22503
1064914,0.712365591,465,7950
1096912,0.712362362,1665,28466
1037157,0.712298492,1282,21916
1036879,0.712275654,5126,87627
8907114,0.712196249,1262,21571
8903062,0.712178703,4085,69822
1064374,0.712165881,424,7247
8102516,0.712133042,1601,27363
8901607,0.712114846,1190,20338
1064838,0.712060398,1308,22353
7106809,0.712027715,3079,52616
8107044,0.712023864,2179,37236
1016925,0.711951795,2683,45844
1036036,0.711921163,871,14882
8102591,0.711874819,2306,39398
8622110,0.711843785,2089,35689
1017773,0.711794772,1288,22003
1064941,0.711731678,564,9634
8896773,0.711547972,337,5755
8902746,0.71154321,6075,103743
8902026,0.711522778,2861,48856
1036827,0.711466165,798,13626
1036097,0.711428244,2181,37239
8901604,0.711404586,814,13898
1014173,0.711387038,1651,28188
7105289,0.711376917,1369,23373
1094939,0.711349925,442,7546
1064408,0.711336828,763,13026
1038308,0.711257781,1553,26510
1064702,0.711233824,1494,25502
1038292,0.711105675,511,8721
8902754,0.711058015,3976,67852
1018653,0.711033951,1512,25802
1014054,0.711012066,1851,31586
1094923,0.710955556,1875,31993
1036874,0.710941291,687,11722
1017967,0.710933565,6618,112919
8901833,0.710928962,1525,26020
1064863,0.710884354,392,6688
1037166,0.710879463,1391,23732
1065189,0.710661765,680,11598
1092235,0.710615079,840,14326
8901998,0.710553705,1201,20481
1092240,0.710517391,6143,104753
1017959,0.710447282,5716,97462
1090742,0.710369548,2476,42213
1037219,0.710357269,947,16145
1097836,0.710323168,1738,29629
8902343,0.710215054,465,7926
7106987,0.710186878,1641,27970
1016726,0.710141844,2350,40052
1088916,0.710125712,1697,28922
8902574,0.710120208,2052,34972
1035656,0.710117974,2218,37801
8897087,0.710072231,1246,21234
1035960,0.71001462,570,9713
1091414,0.709928535,1306,22252
8570419,0.709848485,3520,59968
1016684,0.709736701,1247,21241
5103244,0.709733894,714,12162
1017354,0.709695914,5596,95315
8102841,0.709635417,352,5995
8902890,0.70960097,1512,25750
1090228,0.709592145,331,5637
1092258,0.709532374,1946,33138
1036788,0.709516485,2113,35981
1064609,0.709516299,634,10796
1018610,0.709439083,829,14115
1088890,0.7093893,947,16123
8895372,0.70934764,1561,26575
1036914,0.709314075,1402,23867
1017772,0.709244533,503,8562
1037204,0.709239728,1517,25822
1017961,0.70922619,2100,35745
1096633,0.709218289,565,9617
1064543,0.709122475,528,8986
1018583,0.709116022,905,15402
8902615,0.709074356,1968,33491
1065558,0.709031357,776,13205
1018424,0.708994709,756,12864
1089718,0.708943662,1775,30201
1017714,0.708942679,1983,33740
1088910,0.708939903,893,15194
1037012,0.708875398,1153,19616
1036748,0.708819371,1886,32084
8102580,0.708801498,2047,34822
1065643,0.708790093,821,13966
8120710,0.708631378,699,11888
1035966,0.708625049,857,14575
8905559,0.708619113,2187,37194
1016851,0.708588246,1798,30577
8901494,0.708542714,1791,30456
1014386,0.708503286,1471,25013
8896768,0.708443272,1516,25776
1018263,0.70844201,1917,32594
1017703,0.708435876,1219,20726
8102596,0.708356709,3565,60607
1095234,0.708333333,1330,22610
1018444,0.708225806,1550,26346
8907129,0.708179283,5139,87344
1036116,0.708115563,1148,19510
1097821,0.708107294,553,9398
1088932,0.708066667,625,10621
1014574,0.708059865,1676,28481
1018503,0.708057221,3169,53852
1037054,0.708054066,1492,25354
1065183,0.708051802,296,5030
1014024,0.707990398,1458,24774
7105277,0.707966226,1362,23142
1093359,0.707954545,1540,26166
8901476,0.707934185,1879,31925
5102063,0.707908862,3043,51700
1037043,0.707902935,2033,34540
8903157,0.70789987,769,13065
8901855,0.707855778,1047,17787
1085220,0.707845052,512,8698
1085202,0.707839067,1686,28642
1036749,0.707813,6246,106104
1037136,0.707795495,1317,22372
1092296,0.707725061,5891,100061
1092339,0.707719298,475,8068
8102515,0.707466523,1394,23669
8902290,0.70743053,2723,46232
1017123,0.707384767,1186,20135
8902707,0.707308201,1260,21389
1036622,0.707305839,1176,19963
8901890,0.70723466,2010,34117
1018340,0.707156309,177,3004
1018301,0.7071361,5638,95684
1064413,0.707110969,784,13305
1038447,0.707110747,5487,93118
8897091,0.707088574,636,10793
1036650,0.70704066,5673,96265
1036094,0.706982456,2375,40298
8901748,0.706895726,1739,29503
8902550,0.706889149,2135,36221
1093357,0.706848452,1852,31418
1036882,0.706775632,5644,95737
8901238,0.706761665,1193,20236
1017215,0.706694114,1093,18538
1013701,0.706668684,826,14009
8899413,0.706546072,4616,78274
8899660,0.706498532,1249,21178
1065547,0.706455499,1176,19939
1036606,0.706355701,1222,20716
8639800,0.706245907,1018,17255
8911454,0.706229773,1030,17458
1064529,0.706226916,1444,24475
8902293,0.706210057,1982,33593
1089642,0.706202186,1525,25847
1016643,0.706178824,2166,36710
8906902,0.70611819,2276,38571
1014420,0.706086006,1372,23250
8896749,0.706075697,2510,42534
1090215,0.706050228,730,12370
8903199,0.706045407,947,16047
1090677,0.706020564,5657,95855
1017532,0.706002331,1573,26653
1065749,0.70596206,615,10420
1016882,0.70593047,815,13808
8902979,0.705927174,1039,17603
8909903,0.705915813,586,9928
1037324,0.70587484,1305,22108
8897506,0.70587005,1793,30375
8102428,0.705809936,6126,103771
1017938,0.705783682,1242,21038
8901815,0.705663735,1592,26962
8902767,0.705661928,3447,58378
8323500,0.705650394,3339,56548
8911446,0.705638953,3897,65997
8901751,0.705579906,1483,25113
1090575,0.705534826,670,11345
7106806,0.70552496,6083,103001
8902894,0.705488715,1787,30257
1092316,0.705351307,1020,17267
8893029,0.705344281,1157,19586
1035597,0.705314371,1670,28269
1036971,0.705311705,1048,17740
1065691,0.70520202,825,13963
8902748,0.705197794,4744,80291
1014239,0.705187638,1510,25556
1095250,0.705131994,846,14317
1018525,0.705118246,1931,32678
8902914,0.705039828,1088,18410
1037172,0.704933266,1973,33380
8905934,0.704920977,1624,27475
1013967,0.704900568,2112,35730
1065577,0.704820736,688,11638
1014385,0.704795242,2214,37450
1037325,0.704777365,539,9117
8902942,0.70474934,1895,32052
8897092,0.70473574,637,10774
1095240,0.70471159,1254,21209
1038442,0.704646536,5696,96328
1037182,0.704569513,1417,23961
1064785,0.704564489,398,6730
1013727,0.704515877,1921,32481
8902908,0.70442097,1704,28808
8122010,0.704367984,1366,23092
1065247,0.704344433,961,16245
1013696,0.704318576,2304,38946
1018635,0.704299329,1539,26014
1092268,0.704284993,6268,105947
8124410,0.704278942,668,11291
5101906,0.704239846,1822,30795
1065443,0.704235261,2369,40040
1092264,0.704199002,3608,60978
8899067,0.704166667,1080,18252
1036765,0.704141664,2833,47876
8907131,0.704094216,5406,91352
8909872,0.704070032,1466,24772
8906900,0.704063884,1581,26715
1036182,0.703932425,1174,19834
1037304,0.703906988,1412,23854
1065712,0.703898226,357,6031
1017948,0.703885258,1377,23262
1088953,0.703865579,429,7247
1018258,0.703858166,2188,36961
1017945,0.703743443,1398,23612
8901994,0.703707273,1297,21905
1017909,0.703696646,656,11079
1065366,0.703693595,458,7735
1036434,0.703681643,1469,24809
1093394,0.703626025,1788,30194
1014095,0.703559642,1414,23876
1088898,0.703377386,1135,19160
1091642,0.703342014,1728,29169
1097189,0.703245614,475,8017
1065120,0.703241684,491,8287
8901605,0.703208934,1179,19898
8902931,0.703018139,1121,18914
1065638,0.703012048,830,14004
1013729,0.70300158,2110,35600
1064392,0.702889006,949,16009
8901703,0.702865689,2591,43707
1090718,0.702818627,476,8029
1036768,0.702678734,5497,92703
1085412,0.702655229,1020,17201
5103278,0.702619155,2224,37503
1064972,0.702583333,500,8431
1018180,0.702570922,2632,44380
8901573,0.702569477,2147,36202
1092279,0.702568306,3050,51428
1017153,0.702533144,1760,29675
1014577,0.702461063,3938,66391
8902905,0.702456886,1411,23788
8901979,0.702405498,1455,24528
1017848,0.702404053,1546,26062
8901925,0.702396031,1579,26618
8898377,0.702366505,824,13890
7107055,0.702344915,3799,64037
1036942,0.702333861,1264,21306
8102193,0.702283218,5055,85201
8102803,0.702278196,3186,53699
5103156,0.702264382,817,13770
1018446,0.702224398,1787,30117
8903142,0.702216611,1485,25027
1089604,0.702187591,1139,19195
1097769,0.702131451,1169,19699
1065161,0.702083333,1580,26623
1036984,0.701975477,1101,18549
1035975,0.701975309,1350,22744
1064916,0.701864035,380,6401
8901726,0.701850542,707,11909
8902324,0.701815642,537,9045
8901652,0.701804268,1187,19993
1018570,0.701799242,440,7411
1018575,0.701743715,822,13844
8250800,0.701725998,309,5204
8901497,0.701674668,1458,24553
1015099,0.701631321,3065,51612
8903064,0.701620501,1769,29788
1064865,0.701543899,448,7543
8102577,0.701505183,5852,98525
8900468,0.701489533,1242,20910
1016862,0.701429739,1020,17171
1062569,0.701395553,2084,35081
1064562,0.701374916,497,8366
1018066,0.701352531,1337,22505
1016588,0.701339707,2824,47534
8902699,0.701286388,1626,27367
1017201,0.70120941,1006,16930
8901502,0.701184855,1906,32075
1014014,0.70116104,2103,35389
1014094,0.701157098,1498,25208
8902328,0.701152833,2530,42574
1014029,0.701144261,1391,23407
1037001,0.701137171,1407,23676
1090722,0.701066534,1508,25373
1037127,0.701060158,1014,17061
5104525,0.70096703,1284,21601
1014175,0.700848303,1336,22472
8901631,0.700817569,2273,38231
8120910,0.700769101,986,16583
5104418,0.700768355,1757,29550
1065361,0.700754371,1182,19879
1017765,0.700654762,2100,35313
1037075,0.700649556,526,8845
8905324,0.700641257,2768,46545
1036668,0.700558534,1865,31357
1036374,0.700517598,805,13534
1036965,0.70051609,1098,18460
1064896,0.700496942,436,7330
1036845,0.70034163,6147,103320
1065686,0.700322421,1680,28237
8910446,0.700271644,1902,31966
1014388,0.700241683,7034,118212
1095743,0.700241546,2415,40586
8892059,0.70022846,766,12873
1035865,0.700154418,3184,53503
1090119,0.700088652,2350,39485
5104316,0.700086806,1824,30647
1095266,0.700070509,1891,31772
1037229,0.700067024,746,12534
1065213,0.700050968,327,5494
8901775,0.70000539,1546,25973
1018571,0.699950323,2013,33816
1091648,0.699851374,1626,27311
1065516,0.699822154,656,11018
8102430,0.699814329,2289,38445
1017903,0.699804433,767,12882
8323400,0.699768374,4821,80966
8902491,0.699763593,1410,23680
8902174,0.69964651,1108,18605
1017693,0.699624968,1311,22013
8102194,0.699546157,5178,86934
1089234,0.699538639,578,9704
1036894,0.699529289,956,16050
8897120,0.699499089,915,15361
8901485,0.699498747,1995,33492
7107011,0.699467628,1941,32584
8898130,0.699453552,610,10240
1064572,0.699348132,473,7939
1017210,0.699292002,871,14618
1035589,0.699268212,2027,34018
1036485,0.699247722,1573,26398
1013702,0.699197602,1724,28930
1065406,0.699168207,541,9078
1065533,0.699142763,1011,16964
8240800,0.699105145,447,7500
1065889,0.699096386,415,6963
1091617,0.699072924,4027,67564
1017461,0.698967552,1130,18956
8905935,0.698958333,2560,42944
1090121,0.698913043,5635,94521
1064709,0.698907681,473,7934
8895952,0.698806718,1697,28461
1064790,0.698781291,759,12729
1089580,0.698714317,6177,103583
1065464,0.698704723,727,12191
1018660,0.698670606,2031,34056
1065410,0.698665298,487,8166
1065463,0.698615346,1312,21998
8101713,0.698606319,6087,102058
1065396,0.69858631,560,9389
8124110,0.698543059,1796,30110
1089212,0.698513216,1816,30444
1091596,0.698511294,2435,40821
1037112,0.698475668,1733,29051
1018310,0.698462415,2634,44154
8905545,0.698428962,488,8180
1097740,0.698410778,1033,17315
1017138,0.698332355,1704,28559
1017472,0.698226741,3393,56858
1036671,0.698219373,585,9803
8900890,0.69816273,1016,17024
1018469,0.698120488,6695,112174
1096636,0.698106689,1206,20206
1064656,0.697988506,435,7287
8905321,0.697980416,2451,41058
