LINK ID,CO2_Hour_0,CO2_Hour_1,CO2_Hour_2,CO2_Hour_3,CO2_Hour_4,CO2_Hour_5,CO2_Hour_6,CO2_Hour_7,CO2_Hour_8,CO2_Hour_9,CO2_Hour_10,CO2_Hour_11,CO2_Hour_12,CO2_Hour_13,CO2_Hour_14,CO2_Hour_15,CO2_Hour_16,CO2_Hour_17,CO2_Hour_18,CO2_Hour_19,CO2_Hour_20,CO2_Hour_21,CO2_Hour_22,CO2_Hour_23
1013704,90330.82097,109252.3416,58578.9542,46396.60532,56894.16127,113917.922,143855.3964,172885.6746,188048.8109,180402.443,184938.424,185716.0207,186234.4186,185975.2196,179624.8463,181050.4403,174829.6664,183253.6311,175088.8653,177551.255,170293.6854,174181.6691,163684.1132,126618.6687
1013705,1781.466424,1379.423418,869.9378842,856.0743323,1202.663131,2284.020182,2609.813653,4193.724462,4554.176812,4048.157166,4165.997358,4176.395022,3985.771183,4020.430063,4117.474926,4211.053902,4758.664203,5077.525898,5320.138057,4834.913739,3646.11416,3566.398737,3275.264146,2439.985141
1013706,1170.611279,928.8225513,657.5473935,492.4233843,1182.405851,2417.887276,2854.286443,4240.148663,3473.501478,3467.604191,2745.186652,2314.684771,2373.657631,2350.068487,2353.01713,2261.609196,2597.754501,2978.12945,2603.651787,2235.071409,2220.328194,1999.179968,1872.388318,1253.173283
1013707,102932.2803,80569.99578,63140.56812,53603.71148,87147.13829,199287.4181,283145.9852,343326.8391,406467.4073,326555.1257,306823.6982,284461.4137,267689.7003,292353.9847,257823.9865,253548.8438,316689.412,290709.699,322279.9831,243025.4158,171334.5624,176925.1336,150287.7064,138448.8499
1013709,11619.24914,12566.74155,15459.08683,9824.000342,14910.53859,24435.3308,42138.47863,59442.68227,37550.6206,32115.0062,30269.88938,30120.28531,30070.41729,32513.95037,30319.7574,31416.85389,30269.88938,27178.07201,26380.18366,20695.22915,19149.32046,18850.11233,21293.64541,13663.83804
1013710,1473.755926,966.0505355,944.8961442,803.8668689,1424.39568,2425.703534,3053.283809,3441.114316,3511.628954,3864.202142,3955.871171,4160.36362,3899.459461,4364.856069,4414.216315,4512.936808,4435.370707,4005.231417,3702.018475,3589.195055,3257.776258,3194.313084,2383.394752,1854.53497
1013711,26910.39283,20108.86497,18630.27196,16708.10104,16412.38244,43322.77527,53081.48916,88124.14356,90489.89238,89011.29936,93151.3598,95960.68652,93151.3598,99657.16906,104388.6667,107197.9934,133221.2304,146676.4269,146676.4269,129376.8886,90637.75168,82653.34941,68163.13789,55299.37868
1013712,25723.92964,25907.672,59532.52289,36380.98621,36013.5015,66147.24765,115390.1987,155078.5473,187233.4593,171064.1321,141114.1283,119983.7575,107305.5351,117962.5916,119248.7881,116860.1375,120167.4999,111899.0939,106754.308,93341.11613,72210.74536,71292.03358,67065.95943,31971.1697
1013721,1628.592101,1145.383456,733.7612763,835.1754365,1342.246237,4533.809512,4605.395978,4527.843973,5166.156628,4665.051367,4480.119663,4181.842721,3877.600241,4020.773173,3955.152246,3644.944226,3835.841469,3895.496857,3668.806382,3692.668537,2684.492474,2636.768164,2654.66478,1628.592101
1013722,72593.15633,67382.78429,54708.90637,53863.98117,84281.28819,155818.288,182785.4838,188418.3185,183630.409,185179.4385,200880.9651,203345.3302,217075.3647,200317.6816,201162.6068,196022.6452,172575.9711,168844.2181,170745.2998,175955.6718,178067.9848,183419.1777,181729.3273,123781.5411
1013723,85958.44005,73751.70247,59947.22436,52469.79872,88323.09602,143157.5507,153446.9997,148653.7781,150443.2475,141943.2679,173131.1629,181567.2328,183292.7926,173131.1629,172555.9763,173386.8014,151146.2533,132484.644,137022.2271,140728.9851,153638.7285,165589.8276,157409.3962,130695.1746
1013724,97631.36057,81422.58543,64986.58446,66122.71356,126716.2655,204806.2056,200943.3666,210032.3994,214652.6578,204427.4959,192687.4952,191702.85,199655.7537,202912.6571,197383.4955,195338.4631,187006.8497,187612.7852,187764.2691,178826.7202,191854.3338,185189.0431,183901.4302,135729.5564
1013727,2638.391395,2173.719478,1527.904271,1488.525295,2992.80218,5272.844893,7418.999087,7296.924262,7564.701299,7218.16631,6966.140863,6851.941832,7100.029382,6859.817628,7021.271429,5906.846407,5993.480155,5796.585274,5835.96425,5516.994544,5930.473793,5225.590122,4264.743106,3043.994849
1013728,3937.689868,3820.223114,2957.097838,1910.111557,2911.132587,6435.135192,8789.577513,9795.705793,9116.441523,9647.595539,9892.743546,10260.46556,10490.29181,10219.60756,9908.065296,9734.418791,10051.0683,9897.850796,9708.88254,10914.19358,8789.577513,8815.113764,8008.16824,6205.308936
1013729,34036.27994,25538.8822,18862.35541,17881.88644,38144.91181,69706.67482,92397.52811,94031.64306,98513.78692,88942.54222,87822.00625,85067.35534,89129.29821,84693.84335,82499.46042,81145.47946,85114.04434,85160.73334,86654.78129,76289.82361,77176.91459,69473.22983,57520.8462,36324.04086
1013730,34246.51917,33076.46727,24976.10794,17010.75459,24841.10195,57377.54526,76548.39567,85278.78295,81633.62125,83613.70909,89823.98458,95134.22014,92299.09437,93604.15226,91444.05644,89463.9686,93109.1303,89013.94864,89643.97659,95809.25008,78348.47552,76728.40366,69708.09224,55082.44345
1013731,4766.514429,7007.487631,2952.393266,5691.360512,3806.097342,7327.626659,7292.055656,8359.185752,11560.57604,9390.744845,10031.0229,11560.57604,9141.747823,11489.43403,11062.582,10849.15598,11169.295,10884.72698,8928.321803,10884.72698,7718.907695,9035.034813,5122.224461,4019.523362
1013772,1153.006031,535.5898984,580.2223899,885.2110821,587.6611385,1212.51602,1272.026009,1599.330947,2075.410856,1852.248399,1688.59593,1636.52469,1748.105918,1621.647192,1733.228421,1591.892198,1591.892198,1703.473427,1911.758387,1785.299661,1517.504712,1591.892198,1368.72974,1033.986054
1013773,2355.188647,3606.625519,1787.76696,1912.133357,2293.005449,3046.976732,3855.358313,3342.346925,3311.255326,3287.936626,3303.482426,3863.131213,4174.047206,4096.318208,4562.692198,4655.966995,3629.944218,4547.146398,5464.348577,5324.43638,4819.197892,3971.951811,3894.222813,3979.724711
1013776,10895.92309,10704.09346,8632.333435,6368.743779,11164.48458,14195.39276,23940.33806,21676.7484,34030.5767,27968.76033,25014.584,22635.89656,24132.16769,20986.16173,25781.90253,22405.701,27047.9781,24937.85215,25973.73216,18607.47429,14348.85647,17418.13058,13581.53794,12468.92607
1013781,264.2839879,688.7400898,168.1807196,384.4130734,200.2151424,1017.092923,985.0585005,3555.820929,4669.01712,3051.27877,1529.643688,1345.445757,1457.566237,1393.497391,1569.686716,1561.678111,904.9724436,816.8777809,3259.502518,4604.948275,4580.922458,4540.879429,3836.122128,1401.505997
1013793,95126.60107,71178.64555,48782.87234,47230.69004,80491.73936,114861.4903,133931.1586,219301.1852,269857.9802,224179.4724,215309.8593,216862.0416,213757.677,210209.8317,221075.1078,234823.0082,274071.0464,289814.6098,294249.4164,283162.3999,211983.7544,192027.1248,192027.1248,156770.4125
1013794,37449.33811,35705.37384,28668.32501,24629.6709,41702.16327,65291.57478,69697.37927,71471.9394,73919.60856,81752.14987,85393.05774,86892.2551,88085.49381,82975.98445,84322.20248,82547.64234,78967.9262,68320.56536,66117.66312,75143.44314,77315.74952,81140.23258,75908.33975,57642.60866
1013795,1236.532327,1014.234381,778.0428126,615.9505599,1009.603173,5311.994679,10304.43606,10573.04608,9058.641318,9845.946545,10790.71282,10721.24471,10100.66294,10077.50691,10517.47159,10920.38662,11434.45062,10665.67022,10225.70554,7196.896016,5372.200372,4172.717703,4353.334785,2838.930024
1013796,1152.73348,1208.104957,810.4370754,775.2006808,770.1669101,4464.95457,8703.389461,11597.80759,11396.45676,10983.68757,11270.6125,9679.940968,9317.509481,9745.379987,11119.59938,11577.67251,12398.17712,11562.57119,11758.88825,11240.40987,7228.49466,6196.571676,4434.751947,2305.46696
1013797,13856.52363,13645.51058,10339.63946,8370.184326,9706.600311,60912.43383,116408.866,158681.8138,144895.6278,149678.5903,144543.9394,135118.6898,131039.1042,130406.065,137580.5088,140253.3407,160932.6196,135751.729,154672.5658,138143.2102,96503.30164,83561.16789,58591.29028,28557.09946
1013798,15343.4071,10834.3242,7953.521232,5824.232083,12024.22108,64191.80522,101391.7392,111098.7926,98072.55315,108217.9897,116797.7724,113729.091,111975.5588,113353.3341,115983.6325,114417.9787,121995.743,123624.0229,121244.2292,89868.52731,56614.0409,41020.12919,42397.90452,29434.29117
1013820,8016.881668,3921.927723,4267.980169,2970.283496,3720.063796,11044.84057,20157.55499,25925.09575,24858.10071,24742.7499,23589.24174,24108.32041,23646.91715,25521.3679,24540.88597,22551.08441,26703.71376,30885.18082,30740.9923,26126.95968,18571.48127,16062.60104,13553.72081,8016.881668
1013888,3112.480545,3766.899531,2521.907313,2138.832785,3048.63479,3527.477951,6735.727127,7246.493166,8204.179487,6735.727127,6081.308141,5586.503542,6001.500948,7278.416043,5762.079367,7501.876185,7613.606255,8842.637035,10279.16652,7868.989274,6735.727127,6208.999651,6544.189863,6480.344108
1013909,5727.756257,4180.447695,3366.074767,2443.118783,4587.634159,9501.017489,10613.99382,9473.871724,9582.454781,9772.475131,12839.94649,9718.183603,8632.353032,8795.227618,8985.247968,8252.312333,9935.349717,9229.559846,9093.831025,7926.563162,7193.627527,7573.668227,6895.02412,6107.796957
1013917,3646.246478,2702.905646,2020.488874,2087.392479,3840.266933,7901.315763,12330.33442,11775.0345,11647.91765,11908.84171,11888.77063,11587.7044,11554.2526,11460.58755,11005.64304,11460.58755,11246.49602,11340.16106,11072.54664,10095.75401,9139.032457,8704.159024,7065.020699,5934.349773
1013918,3255.598082,2342.290986,1876.317978,1286.085502,1901.169872,3560.03378,5517.120413,7231.901082,8567.690372,10723.59215,10282.47104,10114.72076,9884.840741,10760.87,10506.13808,10158.21157,10245.1932,9878.627767,10027.73913,13009.96638,9195.200689,8039.587629,6312.381013,4964.165777
1013919,1492.211473,1355.398908,983.1414611,626.7924526,900.4175841,2017.189923,2965.332821,4203.009289,4635.718799,5004.794558,5440.685756,5701.584137,5189.332437,5714.310887,5466.139256,5749.309451,5892.485392,5672.948949,5803.398139,6547.913032,4562.539985,4199.827601,3334.40858,2768.068192
1013920,3925.309022,2191.236763,1744.581788,1639.486499,4576.89981,7088.677203,10094.40245,9726.568942,9826.409466,9899.976168,9815.899937,9511.123601,9663.511769,9448.066428,9085.487683,9385.009255,9568.92601,9558.416481,9332.461611,8349.820664,8717.654173,7913.675217,5070.847666,4697.759392
1013921,1226.638808,1022.199007,806.7084051,845.3862054,1320.570608,4011.440426,4166.151627,4497.675629,5061.266432,5823.771637,4906.555231,4829.199631,5022.588632,5591.704836,5006.012432,4945.233032,4862.352031,4541.878829,4365.066028,4541.878829,4889.979031,4878.928231,4215.880227,2641.141217
1013924,5595.147757,6412.900121,3744.445037,4734.355794,5078.672579,28018.77838,27846.61999,20659.0071,14848.66135,17560.15604,30601.15427,35851.98524,35292.47047,33183.53016,38348.28193,47171.39955,53326.06208,61503.58573,63698.60523,52680.46811,33398.72815,28535.25356,21003.32389,16656.32448
1013939,851.0265727,709.1888106,624.0861533,1049.59944,1822.615243,2631.090487,2106.290768,5056.51622,6127.391324,5460.753842,1886.442236,1850.982796,1836.79902,1893.534124,1794.247691,1680.777481,1808.431467,1390.010069,1553.123495,1361.642516,1858.074684,2638.182376,2936.041676,1432.561397
1013940,919.1367362,580.6374543,538.6338938,573.2250613,1781.445126,2107.590419,2253.367482,2586.925169,3481.353928,3451.704356,2853.771318,2325.020615,2668.461492,2769.764197,2737.643827,2413.969331,2359.611782,2112.532015,2087.824038,2063.116061,2811.767758,2819.180151,2174.301957,1455.299832
1013946,153236.3851,133906.1072,110358.3141,125353.9236,221536.7005,354505.5821,352045.3649,354154.1225,343493.1813,338689.9002,321234.0734,324397.2098,312213.277,317719.4774,314322.0346,311276.0514,317016.5582,313267.6558,260900.1756,300380.8039,304246.8595,303075.3275,294171.6843,229268.8117
1013947,36252.65624,29706.17999,22109.79716,15995.63538,22048.03795,41625.70751,109560.8385,85845.30184,87018.72683,84671.87685,141366.8316,140502.2026,140625.7211,97394.2741,95170.94254,95726.77543,115798.5187,143219.6079,137043.6869,130806.0067,102643.8069,80966.32425,88315.67024,53854.03108
1013948,6202.971355,3737.436999,97.8386649,78.27093192,3854.843397,9823.001956,1017.522115,5733.345763,4774.526847,9666.460092,13814.81948,8179.312386,6926.977475,14597.5288,13971.36135,4344.036722,9470.782763,5752.913496,9372.944098,6242.106821,4950.636444,3091.701811,9372.944098,3835.275664
1013949,10548.30315,6781.052026,5629.947516,4353.267968,6969.414583,15843.3839,21138.46465,25470.80344,31017.03427,27396.28735,22436.07337,19945.50179,18061.87623,19359.48495,19401.3433,18564.17638,21661.69397,21724.48149,19547.84751,19945.50179,15027.14616,14880.64195,17392.1427,12410.99954
1013950,14955.24686,5772.200543,4460.336783,5247.455039,6821.691551,15917.28029,26324.73278,34633.20326,54923.36274,62619.63013,45565.40126,43378.96166,36732.18527,39705.74313,38393.87937,34370.83051,42416.92823,42679.30098,39968.11588,33233.88191,23613.54768,24750.49627,22913.887,16179.65304
1013957,7364.554335,6527.67316,4351.782107,4552.633589,4686.534577,28487.43518,55669.33572,76423.98885,76691.79082,72507.38495,68791.63254,64540.27617,61694.88018,66850.06821,67820.85037,67921.27611,70465.39488,65511.05833,70532.34538,64841.55339,46195.84083,39266.4647,27181.90054,15766.84133
1013958,5426.56522,3745.770683,2953.396115,2449.157754,4298.031745,24779.71375,36761.37766,40747.26185,36953.46846,39594.71702,42908.2834,42019.86343,36761.37766,39522.68297,41563.64777,42716.19259,45525.5206,46341.90652,44565.06658,31622.94865,24131.40728,15799.46865,15727.4346,11285.33475
1013959,4958.275751,5465.372134,3549.674685,3577.846706,5831.608411,9550.315224,8367.090329,7606.445754,8648.810542,9719.347352,9212.250968,8395.26235,8902.358734,9155.906926,9550.315224,9465.79916,9578.487245,9043.21884,9578.487245,11043.43235,12874.61374,9578.487245,7944.510009,6592.252987
1013960,11740.44825,12579.05169,8805.336185,8146.433477,15753.76474,32226.33243,52053.31391,61397.75231,67088.27569,54329.52326,51993.41366,48878.60086,46242.99003,46362.79052,45524.18708,47980.09717,50555.80775,50855.30899,48039.99742,42529.17477,35760.44695,32166.43219,28692.21791,19347.77951
1013961,13599.19752,10268.7818,8464.806622,7770.970013,8464.806622,18386.67012,32471.55327,63832.96797,63416.666,60086.25028,50164.38678,49470.55017,44683.07758,48499.17892,50025.61946,60016.86662,77085.24719,75905.72495,76391.41058,70493.79941,47042.12205,41213.89454,29349.28853,19843.727
1013962,14678.86565,12524.6294,12374.33384,6963.693945,10670.98425,31562.06608,49296.94131,59667.33445,66380.5358,78554.47558,78404.18002,69236.1513,68083.8854,72442.45643,77302.01264,79706.74148,87622.30726,94085.01603,89475.95241,82211.66736,62172.26032,41180.98146,30459.89869,21091.4759
1013963,25095.52375,20731.08483,15443.39923,13932.63191,24088.34554,61689.6654,94674.75179,95094.40938,98535.6016,99878.50588,105585.8491,107096.6164,84015.44907,89303.13467,87792.36736,91569.28564,96773.03973,94422.95724,99794.57436,78140.24284,55394.80158,42133.62181,44819.43037,36006.62103
1013964,15425.77299,12708.2793,9990.785616,9271.449052,12548.42673,22459.28607,36206.60707,67297.93191,76089.82325,71773.80387,56747.6623,51552.45378,52431.64291,58745.81942,56507.88345,66099.03764,89677.29169,88158.69228,83842.67289,80325.91635,54110.0949,43399.97272,35727.04936,27254.86316
1013965,3920.094435,3994.058481,3920.094435,2662.705654,5399.375354,13979.20468,27662.55318,29585.61838,26479.12845,27736.51723,26479.12845,26405.1644,26257.23631,25221.73967,25887.41608,26109.30822,25813.45203,26331.20036,28402.19364,22337.14187,15310.55751,14127.13277,11612.35521,9837.21811
1013966,4185.216547,2187.726831,2377.963947,1712.134042,3614.505199,10272.80425,16075.03628,32720.78391,50032.36145,36240.17055,27679.50034,25777.12919,23494.2838,27489.26323,29772.10862,34432.91795,45561.78922,54217.57799,52695.68107,39759.55719,21306.55697,14458.0208,9702.092904,7133.891841
1013967,111482.5093,110669.7571,73012.2388,54183.47963,97936.63943,167291.4934,196144.1963,206980.8922,201427.0855,203865.3421,229196.1188,250056.7585,247889.4193,236104.5125,237459.0995,243825.6583,251140.4281,252765.9325,285411.4789,286088.7724,247212.1258,260351.6196,226486.9449,162956.815
1013968,69129.91395,66584.62993,41335.41246,43677.07376,89899.43154,152004.3616,247096.1725,257786.3654,175420.9746,191405.3582,182547.7698,183362.2607,185093.0538,183565.8834,180104.2972,177049.9563,184991.2425,179900.6744,180206.1085,153735.1547,141925.0369,133474.6939,132456.5803,85521.54303
1013985,759.086569,725.7932984,685.8413737,565.9855997,892.2596512,1824.471227,2363.82221,4794.230962,3668.918417,4334.783828,5766.394462,6632.019497,5959.495432,6359.014679,6765.192579,7098.125285,7317.860871,7557.572419,7257.932984,7171.37048,5520.02426,5373.53387,3881.995348,2983.077043
1013986,142.8483611,163.6515205,170.585907,131.7533428,267.6673175,765.5562655,1246.802686,1496.440599,1744.691634,1723.888475,1596.295764,1495.053721,1432.644243,1624.03331,1440.965507,1453.447403,1356.365992,995.7778961,359.2012188,786.3594249,972.2009821,990.2303869,563.0721808,296.7917406
1014014,53080.50374,39668.12531,31051.68825,38367.53103,59420.90082,99007.73898,146967.1528,166069.6311,170540.424,161273.6898,158184.7784,157128.0455,154608.1441,152901.1141,159810.5212,165419.334,170946.8597,137212.6957,112013.6817,123637.743,124288.0402,114371.0088,113964.5731,66736.7436
1014019,31078.20153,27421.94253,14625.03601,17420.99878,26776.72035,32583.71994,46993.6819,85384.40144,89040.66044,88287.90124,74953.30958,66242.81018,72587.49493,63339.31039,67963.40266,73340.25413,80222.62402,96783.32657,100439.5856,78394.49452,55811.71832,55489.10723,53445.90367,40433.9231
1014020,27655.11832,31125.56454,21798.74032,15725.45943,21148.03165,26136.79809,51189.08175,81121.68039,92400.63061,80579.42317,77868.13706,71469.50184,67022.99262,76566.71973,65938.47818,71144.14751,76458.26828,84158.32084,80470.97173,61925.77474,58238.42563,57913.0713,47067.92686,45874.96097
1014021,30568.43763,22517.49109,19624.18218,16227.68911,34468.11485,63904.38812,82899.59011,99882.05545,113971.2119,112461.6594,94850.21387,107555.6139,109065.1663,109694.1465,106926.6337,114977.5802,111706.8832,113593.8238,136740.2951,113719.6198,92585.88516,87554.04357,76483.99209,47550.90297
1014023,18039.71747,14034.76089,9611.895794,7208.921846,11353.18126,23855.61094,32701.34113,45586.8536,44890.33942,39492.35446,38273.45463,42905.27398,44751.03658,50845.53572,52029.60984,54258.45524,55825.61217,56835.55774,59099.22885,48163.9561,44681.38516,41407.76848,37855.54612,22253.62831
1014024,17838.20174,16193.79837,12690.50424,11403.57987,17981.19334,33352.79003,49332.10101,49510.8405,52120.43715,49332.10101,44398.89091,42397.00855,48402.65563,39394.18501,38357.49593,44720.622,43826.92452,45221.09259,43040.47073,38857.96652,37821.27744,38750.72282,41002.84048,29670.7564
1014025,9761.167382,6582.309332,4958.327502,4094.50738,6029.464454,12352.62775,16948.1508,21301.80422,20628.02452,18762.17306,18900.38428,20731.68294,22252.00635,23582.28934,23789.60617,24929.84873,25223.54757,26778.42379,27953.21916,23202.20849,22355.66477,20334.32568,19850.58641,10918.68635
1014026,9665.030016,6884.214362,4154.267288,3882.968199,6562.046695,12361.0647,16193.16432,22856.94818,21246.10984,20042.22014,19567.44673,20330.47542,20601.77451,22483.91193,22517.82432,22738.25483,25112.12185,26570.35445,27825.11273,23857.36357,21161.32888,20686.55547,18804.41805,10868.91972
1014027,0,21.22774765,0,0,17.68978971,962.3245603,866.7996959,1103.842878,1188.753869,919.869065,1181.677953,1057.849425,1128.608584,820.8062426,1454.100714,1323.19627,2080.31927,1050.773509,1156.912247,1156.912247,1064.925341,870.3376538,888.0274435,796.040537
1014029,36243.97531,30761.09496,23996.50232,22429.96507,28767.32028,58745.14662,98691.84632,91642.42872,97054.10284,99047.87751,74624.13776,78754.09959,85732.31094,78896.51206,85376.27975,90075.89148,81317.52417,87654.87938,80605.46178,75763.43758,63943.20202,71989.50695,72416.74438,52194.17269
1014030,39668.73076,23346.02351,19314.11973,13721.479,21915.34798,42204.9283,63600.03062,81483.47482,82914.15035,73614.75937,70753.4083,70363.22406,85580.40931,87921.51473,88181.63755,87791.45332,90717.83509,98326.42771,100212.3182,89027.03673,83044.21177,76476.11044,76866.29468,46171.80137
1014031,2667.213018,4780.853523,9964.305238,6290.596741,24860.43832,56313.42203,56917.31931,67384.87229,69599.16234,59836.1562,55709.52474,51582.89328,49670.55187,47103.9884,51029.32076,53495.23469,52086.14102,59332.90846,51532.5685,46751.71498,31352.33416,24860.43832,27225.7027,18670.49113
1014032,1272.858346,1470.858534,1527.430016,1357.71557,2658.859657,4299.432637,8118.007676,9362.580281,13322.58403,10239.43825,6703.720624,6760.292107,6222.863027,6732.006366,7241.149704,6251.148768,5940.005617,8033.150453,7297.721186,5459.148019,3705.432075,3083.145772,4695.433011,1499.144275
1014033,4201.300636,3700.228083,6860.839571,2158.466382,3468.963828,9481.834464,10098.53914,11331.94851,13914.39936,9636.010634,9982.907017,9019.305953,7477.544252,9597.466591,9019.305953,9751.642762,8479.689358,8826.585741,9289.114251,7477.544252,8672.409571,7824.440635,7207.735954,4625.285104
1014034,307.4871284,216.6386586,80.365954,118.801845,391.3472543,789.6828524,1093.675809,1603.824908,1694.673378,1380.197906,1215.971826,1334.773671,1352.24453,1160.065075,1208.983482,1362.727046,1212.477654,1090.181637,1450.081344,1201.995138,995.8389953,618.4684286,1327.785327,1097.169981
1014036,35541.46825,24067.0681,20517.78331,20323.30195,36756.97674,60726.80416,93837.25543,98115.84532,95198.62494,94323.45883,95636.208,95976.55037,93594.15373,98942.39109,97289.29954,99282.73347,104193.3878,80758.38408,70256.39072,72979.12974,70450.87208,74146.01789,66561.24491,43320.72259
1014038,26665.55195,20258.89337,16968.98761,21644.11684,31282.96354,57833.08021,81035.57346,99793.80806,78495.99709,104180.3491,93675.7377,81035.57346,78900.0206,77110.77361,76014.13835,76187.29129,81266.44404,46404.98651,40229.19851,48944.56289,48829.1276,60661.24481,45308.35126,34919.17517
1014041,50570.21702,39857.16421,33636.68194,40548.32891,80059.91077,142264.7335,182697.8683,193986.8917,181200.3448,204815.1386,186614.4683,183043.4507,173597.5331,176016.6096,172100.0096,172560.7861,184080.1977,159659.0451,123833.6749,115654.8927,117152.4162,124870.422,111623.0986,66121.42271
1014043,296.0550752,257.1791562,14.95227652,119.6182122,176.436863,254.1887009,391.7496449,580.1483292,648.9288012,529.310589,1154.315748,556.2246867,490.43467,454.5492063,595.1006057,433.6160192,568.1865079,720.6997285,795.4611111,325.9596282,361.8450919,331.9405388,355.8641813,322.9691729
1014044,4778.162168,4390.743614,2668.883373,2367.557831,4261.604096,11708.64964,12956.99831,13344.41686,15066.27711,11321.23108,10933.81253,11665.60313,10546.39397,11794.74265,12009.97518,13258.32385,15324.55614,14678.85855,13688.78891,11192.09156,9384.138311,10245.06843,9857.649878,5854.324818
1014046,137820.7525,99507.64756,73433.45114,68910.37625,113342.9355,170014.4032,318743.7481,377011.5952,393773.5786,365304.8131,366369.066,374084.8996,347478.5768,374617.0261,360515.675,364506.6234,360515.675,337634.2373,331248.7198,303844.2072,274311.1889,252760.0673,209391.761,185180.0072
1014047,83790.68651,61258.7372,48349.8079,37553.24886,55156.33426,87546.0114,123456.3056,205838.7453,260525.6639,188470.3677,171101.9901,190113.3223,191756.277,205369.3297,204430.4985,218982.3824,190113.3223,183776.2116,163356.6325,179316.7633,181194.4257,169224.3277,147396.5018,97169.03142
1014048,45506.99946,66444.49216,62171.53447,54693.8585,53839.26696,87595.63276,122633.8859,196342.4061,216425.3073,196769.7019,201897.2511,210870.4623,201042.6596,180105.1669,191428.5048,195274.1667,193351.3357,209374.9271,193564.9836,161304.153,146562.449,146135.1532,131607.097,102764.6326
1014049,31609.16823,27692.18196,20951.32188,17307.61373,13572.81287,35161.78368,56477.47637,62945.05834,71963.23602,80070.48666,73420.71928,77337.70555,73876.1828,87084.62485,79979.39396,93005.6506,88633.20082,93370.02142,95920.61713,87357.90297,80070.48666,77246.61284,66862.04461,42813.5708
1014050,25771.64665,17624.48094,15961.79406,15795.52537,20035.37691,39738.21645,52042.09937,92944.19664,96269.5704,94191.2118,81637.92585,83217.47839,79060.76119,83716.28445,88122.40469,81804.19454,81305.38847,79476.43291,75735.38742,59773.59337,50046.87511,52457.77109,45890.15791,31258.51336
1014051,111426.0803,112195.4203,117324.3538,128351.5608,241829.2145,544436.2909,649964.0976,552001.4678,569824.5117,581749.2821,588288.6723,595084.5092,623678.3134,628550.8003,586237.0989,589955.5757,585083.0889,568285.8317,542384.7175,520330.3034,393902.0927,355306.8681,328764.6373,254651.5482
1014053,169810.5769,168885.8086,139986.7996,130045.5405,239746.1786,390021.0254,588383.8231,552086.6678,540758.2563,536250.0109,561218.7547,580985.6768,584453.5579,583875.5777,576130.6433,591967.3002,639246.079,655545.12,656123.1002,657625.8487,541451.8325,524806.0033,484809.7749,295463.468
1014054,3760.239914,4124.752967,3721.870119,2935.289321,3920.11406,6439.730601,10040.09637,10717.96275,10922.60166,11837.08177,11293.50967,11088.87077,11363.8543,11632.44286,11389.43416,11114.45063,8914.582381,8249.505934,7514.084862,7712.328803,8633.203885,8812.262928,9406.994751,6446.125567
1014055,24606.8687,29147.42185,18235.44734,15452.52766,25485.68544,28708.01348,56756.91441,74845.89229,85391.69316,85025.51952,70964.45169,65691.55126,65838.02071,67375.95001,72941.78935,61443.93702,62029.81484,62029.81484,51337.54452,51264.30979,49067.26794,59613.06881,49946.08468,44966.12316
1014058,1586.806188,1798.380346,740.5095542,778.977583,1461.785094,2760.081066,3510.207627,6222.203657,5375.907023,5270.119944,5837.523369,5549.013153,5404.758045,5472.077095,5308.587973,5952.927455,9530.454133,8924.582679,9270.794938,5491.31111,3096.676318,3798.717843,2750.464058,2327.315742
1014059,1330.930831,1082.893722,683.6144724,1125.241521,1439.825172,3678.208843,5456.816408,7689.150393,7634.703223,7658.901965,7834.342847,6799.84661,5971.039684,6551.809501,5559.661063,6261.424592,7344.318314,6249.325221,6146.480566,4573.562311,4265.028345,3399.923305,2335.17864,1736.259766
1014060,5723.701156,3965.707229,4987.796722,5601.050417,12101.53959,18642.91234,33892.48756,37939.96195,31316.82204,36713.45456,33606.3025,35446.06359,34015.1383,32257.14437,35732.24865,39943.25735,34669.27557,24979.86719,24611.91497,22894.80462,21095.92712,17988.77506,16762.26767,9484.990487
1014061,6074.210529,4941.197166,4783.834199,3776.711209,8088.456507,9284.415057,13029.65367,12526.09218,12211.36624,20173.93238,16208.38561,19387.11754,16208.38561,16806.36488,15925.13227,19764.78866,18065.26862,13722.05073,13470.26998,12337.25662,11298.66104,11015.40769,8151.401694,7081.333518
1014064,9400.688036,8110.959494,6706.588416,6591.945879,6505.963976,12324.07273,19833.1589,13527.81937,12725.32161,16823.79231,15963.97328,17568.9688,19059.32178,19431.91003,17139.05928,12410.05463,9114.081693,8655.511545,5818.108754,9372.027402,11693.53878,11378.2718,10747.73785,7107.837295
1014071,11157.63418,11625.65575,6702.068854,6028.117796,7862.762343,12842.51183,19619.46413,24374.56326,27931.52718,26433.85816,24149.91291,26789.55456,27313.73871,26939.32146,27295.01785,27145.25095,27369.9013,29279.4293,27145.25095,26546.18334,26040.72005,24692.81793,27182.69267,20555.50727
1014072,16855.5607,13640.51857,11049.75646,9957.266414,20382.74285,36738.87953,44667.23586,43605.95981,54468.43226,46727.35994,43543.53181,40172.41967,39579.35364,41264.90971,39829.06566,38611.7196,40890.3417,38081.08158,43231.3918,50348.18409,36364.31151,37051.01954,32462.56135,22786.22095
