5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
1036512,1030045400,연결로,내부순환로,서울특별시 성동구,0.388,1,54,55,55,55,50,52,44,35,41,39,44,48,48,48,47,48,47,49,50,50,49,48,49,51
1036513,1030016505,특별광역시도,살곶이길,서울특별시 성동구,0.219,2,40,41,38,41,43,50,42,43,42,41,41,42,42,41,41,41,41,40,42,40,40,40,40,42
1036514,"10,300,166,041,030,000,000",특별광역시도,살곶이길,서울특별시 성동구,0.183,4,48,49,53,51,45,48,45,44,40,40,40,39,40,39,39,36,34,28,25,30,36,39,41,43
1036515,"10,300,480,001,030,000,000",특별광역시도,살곶이길,서울특별시 성동구,0.183,4,49,49,50,51,35,39,32,35,35,33,33,33,33,33,33,33,33,34,34,35,34,32,33,35
1036517,"105,000,370,410,400,000,000,000,000,000",특별광역시도,천호대로,서울특별시 동대문구,0.281,10,49,51,52,52,48,50,40,29,31,29,31,33,33,32,30,27,22,13,12,30,39,40,44,45
1036518,"104,000,550,110,400,000,000,000,000,000",특별광역시도,천호대로,서울특별시 광진구,0.281,10,57,58,58,59,57,57,54,51,48,47,48,50,50,50,49,49,48,45,43,47,51,53,54,55
1036519,1030042900,연결로,동부간선도로,서울특별시 동대문구,0.214,1,41,41,41,41,39,40,38,34,37,37,36,37,38,37,37,37,37,38,37,38,38,38,39,40
1036520,"103,002,010,310,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,고산자로,서울특별시 성동구,0.649,6,39,41,42,42,33,39,23,15,13,13,12,17,20,16,17,18,18,17,21,27,27,27,28,34
1036521,"103,002,020,210,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,고산자로,서울특별시 성동구,0.649,6,38,40,40,40,37,40,36,35,33,33,31,31,31,31,31,31,30,29,30,30,32,33,33,35
1036522,"1,030,020,501,103,000,000,000,000,000,000,000,000,000",특별광역시도,살곶이길,서울특별시 성동구,0.87,4,34,33,36,32,29,31,28,27,26,24,25,24,24,25,23,23,22,21,22,24,28,29,30,29
1036523,"1,030,020,602,103,000,000,000,000,000,000,000,000,000",특별광역시도,살곶이길,서울특별시 성동구,0.87,4,41,41,41,41,37,39,35,33,31,30,30,31,31,31,30,30,30,30,30,32,34,35,36,37
1036524,"1,040,000,402,104,000,000,000,000,000,000,000,000,000",일반국도,자양로,서울특별시 광진구,0.274,6,30,31,32,32,30,31,30,28,24,25,26,26,26,26,25,25,23,22,21,24,26,26,26,29
1036525,"10,400,191,001,040,000,000",연결로,강변북로,서울특별시 광진구,0.159,1,41,42,43,42,41,42,39,37,36,37,38,38,38,37,37,37,36,36,34,35,35,35,37,39
1036526,"104,000,030,210,400,000,000,000,000,000",일반국도,자양로,서울특별시 광진구,0.201,6,68,68,69,68,63,64,61,61,62,61,60,61,61,61,61,60,60,61,60,60,60,60,61,63
1036527,"104,000,040,210,400,000,000,000,000,000",일반국도,자양로,서울특별시 광진구,0.201,6,55,55,56,55,55,55,54,51,48,49,50,51,52,51,51,50,47,46,43,47,50,51,52,54
1036528,1210006000,특별광역시도,강남대로,서울특별시 서초구,0.201,3,20,20,21,20,20,21,17,13,12,10,11,11,12,12,11,12,12,12,13,14,16,17,18,19
1036529,1210066900,도시고속도로,올림픽대로,서울특별시 서초구,0.032,1,11,12,13,12,12,11,9,7,7,7,8,8,8,9,8,9,10,12,11,9,7,8,8,10
1036530,1210067000,연결로,올림픽대로,서울특별시 서초구,0.025,1,16,17,18,18,17,18,17,17,17,15,17,16,17,17,17,16,14,15,16,15,14,15,15,15
1036531,1210067100,연결로,올림픽대로,서울특별시 서초구,0.007,1,40,40,40,41,40,40,38,37,37,34,34,35,36,36,35,34,32,29,27,32,34,35,35,37
1036532,1040001602,도시고속도로,강변북로,서울특별시 광진구,0.293,4,84,85,85,85,83,83,81,80,79,78,76,70,74,75,73,69,44,17,14,21,56,69,73,80
1036533,1040030200,연결로,강변북로,서울특별시 광진구,0.249,2,65,66,66,67,64,66,62,62,61,61,58,57,59,59,58,57,56,55,55,53,55,57,58,63
1036536,1230085300,특별광역시도,-,서울특별시 송파구,0.096,2,33,34,35,35,35,35,32,20,14,16,22,29,30,29,29,29,29,28,29,29,29,27,28,31
1036537,1230084500,특별광역시도,-,서울특별시 송파구,0.054,1,20,19,20,18,20,19,15,10,8,10,14,17,18,18,18,18,17,18,17,18,15,16,17,17
1036539,1230084500,특별광역시도,한가람로,서울특별시 송파구,0.051,4,22,22,20,23,21,22,19,18,17,18,18,18,18,18,18,18,19,18,18,19,19,18,20,20
1036540,1210006302,특별광역시도,강남대로,서울특별시 강남구,0.089,2,53,55,56,57,52,55,47,40,34,35,36,37,38,34,30,21,15,16,21,28,35,35,39,47
1036541,1240043700,연결로,올림픽대로,서울특별시 강동구,0.352,1,58,59,59,58,59,58,55,51,48,48,52,57,56,55,54,55,54,50,47,51,52,53,55,57
1036542,1240042302,도시고속도로,올림픽대로,서울특별시 강동구,0.394,4,87,87,87,86,82,85,64,57,54,61,69,76,74,72,71,73,74,74,74,74,74,75,79,83
1036543,1240042100,연결로,올림픽대로,서울특별시 강동구,0.21,2,62,63,63,62,60,61,59,59,56,57,58,60,60,59,59,60,59,58,57,57,57,58,59,61
1036544,1220088800,연결로,올림픽대로,서울특별시 강남구,0.061,1,41,42,41,41,42,44,42,42,41,42,41,41,41,40,40,40,40,38,34,30,36,38,39,39
1036545,1030032800,특별광역시도,광나루로,서울특별시 성동구,0.412,1,56,57,57,59,56,55,51,46,46,46,48,49,51,50,48,47,48,48,49,52,52,51,52,55
1036548,1030001902,도시고속도로,동부간선도로,서울특별시 성동구,0.831,4,82,84,85,84,48,74,35,35,36,37,36,39,45,40,42,40,37,36,57,68,66,61,66,73
1036549,1030002400,도시고속도로,내부순환로,서울특별시 성동구,0.385,3,84,85,85,83,78,81,42,10,16,20,33,64,68,65,66,67,64,71,78,79,77,76,78,81
1036550,0,특별광역시도,봉은사로113길,서울특별시 강남구,0.028,1,17,16,24,18,22,21,14,10,9,10,11,13,13,11,10,12,14,13,13,14,16,15,17,17
1036551,1220085800,특별광역시도,테헤란로115길,서울특별시 강남구,0.035,2,38,38,39,38,39,39,37,31,32,28,27,28,32,30,32,30,32,31,29,29,34,33,32,37
1036552,1220341900,특별광역시도,압구정로,서울특별시 강남구,0.088,1,41,41,41,41,39,41,39,38,37,34,34,33,34,34,33,33,32,32,31,32,34,34,36,38
1036553,1040025000,연결로,강변북로,서울특별시 광진구,0.06,2,32,32,32,31,30,31,30,29,29,29,28,29,29,29,28,28,28,28,28,28,28,29,29,30
1036554,1040001103,연결로,강변북로,서울특별시 광진구,0.048,1,66,65,68,67,66,68,61,43,41,43,47,56,61,60,60,59,57,58,60,61,61,61,62,64
1036555,1040025200,연결로,강변북로,서울특별시 광진구,0.033,1,50,51,51,51,46,51,43,40,34,36,35,37,40,39,39,38,34,28,24,34,40,42,45,48
1036556,1040025300,도시고속도로,강변북로,서울특별시 광진구,0.074,1,23,22,23,23,21,21,21,21,21,21,20,20,21,20,20,20,20,20,20,20,20,20,20,21
1036557,1040024500,연결로,강변북로,서울특별시 광진구,0.221,1,43,43,44,42,45,45,44,44,43,43,42,42,42,42,42,41,39,34,31,35,39,40,40,41
1036558,1040025200,연결로,강변북로,서울특별시 광진구,0.04,2,45,47,47,47,46,49,44,41,38,39,39,39,40,39,38,37,35,31,28,34,38,40,41,43
1036559,1030049400,특별광역시도,천호대로,서울특별시 성동구,0.627,6,63,65,66,65,62,63,57,55,52,52,51,52,53,51,51,50,48,46,48,52,55,56,58,60
1036560,1030049500,특별광역시도,천호대로,서울특별시 성동구,0.627,6,62,63,63,63,60,61,54,48,47,46,47,48,50,48,48,48,49,50,48,49,52,54,54,57
1036562,1050000200,연결로,내부순환로,서울특별시 동대문구,0.467,1,47,48,48,48,46,47,44,42,41,40,40,40,39,39,40,39,38,37,31,36,41,42,43,45
1036564,1050031500,특별광역시도,정릉천동로,서울특별시 동대문구,0.047,1,16,17,15,15,17,16,15,17,17,17,18,18,16,17,17,17,17,16,16,17,15,16,16,15
1036568,"0,1040000101",연결로,강변북로,서울특별시 광진구,0.232,1,32,33,34,35,32,32,31,31,31,31,31,31,31,31,31,30,30,30,29,29,29,29,30,31
1036569,0,연결로,강변북로,서울특별시 광진구,0.029,1,19,19,20,20,18,20,18,17,17,17,17,17,17,17,16,16,15,15,13,14,16,16,17,17
1036570,1230082400,특별광역시도,탄천동로,서울특별시 송파구,0.049,4,34,34,34,35,36,36,37,37,36,37,36,36,36,35,36,35,37,35,30,28,32,33,32,33
1036571,1230082500,특별광역시도,탄천동로,서울특별시 송파구,0.049,4,34,35,36,36,32,35,28,27,23,25,27,27,26,26,26,26,26,26,25,26,27,27,28,31
1036572,"123,008,170,012,300,000,000,000,000,000",특별광역시도,봉은사로,서울특별시 송파구,0.287,4,37,38,38,38,35,38,30,22,12,12,16,22,27,27,26,26,27,26,27,28,30,29,31,36
1036573,"122,003,170,012,300,000,000,000,000,000",특별광역시도,봉은사로,서울특별시 강남구,0.287,4,35,36,37,38,34,37,30,30,27,28,26,26,25,23,24,23,21,18,13,16,21,21,23,31
1036576,1030007702,특별광역시도,광나루로,서울특별시 성동구,0.117,4,52,52,53,54,49,52,40,33,35,35,36,37,40,38,35,36,36,38,36,42,43,44,45,49
1036577,1030007803,특별광역시도,광나루로,서울특별시 성동구,0.117,4,35,38,35,39,38,61,39,39,39,38,39,40,39,38,39,38,38,37,39,38,37,39,37,35
1036581,1040019400,도시고속도로,동부간선도로,서울특별시 광진구,0.097,2,73,73,72,72,68,70,60,58,54,57,54,55,58,58,56,55,48,36,34,39,53,57,60,67
1036582,1040021300,연결로,강변북로,서울특별시 광진구,0.551,2,76,75,75,74,72,73,67,65,62,59,57,60,65,64,61,58,51,58,67,66,66,67,69,72
1036583,"10,400,205,001,040,000,000",도시고속도로,동부간선도로,서울특별시 광진구,0.976,1,62,64,66,67,63,65,57,44,22,34,39,42,43,42,35,29,20,13,12,15,38,49,52,58
1036584,"10,400,001,021,040,000,000",도시고속도로,강변북로,서울특별시 광진구,1.004,4,90,91,91,91,85,89,80,79,78,77,73,71,70,69,66,64,60,51,36,47,65,70,73,83
1036585,1220090100,연결로,올림픽대로,서울특별시 강남구,0.464,1,49,52,54,54,41,51,30,24,23,23,21,23,25,25,26,26,28,28,27,27,26,26,28,38
1036586,"10,000,194,021,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,창경궁로,서울특별시 종로구,0.523,8,39,41,42,43,42,43,39,37,37,36,35,34,32,32,28,18,15,19,17,22,30,30,32,36
1036587,"107,000,630,310,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,동소문로,서울특별시 성북구,0.732,6,38,39,40,40,35,39,29,19,13,20,26,30,27,27,26,29,29,28,29,30,30,29,30,35
1036589,1030034600,특별광역시도,장터길,서울특별시 성동구,0.012,4,17,15,15,16,16,14,17,20,20,19,17,15,14,15,15,14,14,14,14,13,14,14,13,14
1036590,1030034501,특별광역시도,장터길,서울특별시 성동구,0.012,4,21,22,23,22,21,23,22,22,22,22,22,22,21,22,22,22,22,22,19,20,22,22,23,22
1036591,1030033700,특별광역시도,장터길,서울특별시 성동구,0.036,4,25,26,26,26,26,26,25,23,22,22,22,22,22,21,20,20,20,20,16,18,21,22,22,24
1036592,1030033800,특별광역시도,장터길,서울특별시 성동구,0.036,4,9,9,9,9,8,8,9,9,10,9,8,8,8,8,8,7,7,7,7,7,7,7,7,8
1036593,"10,300,121,021,030,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,광나루로,서울특별시 성동구,0.66,6,47,36,35,35,34,34,32,38,33,30,29,30,34,32,32,32,32,33,33,35,36,37,36,38
1036594,"103,000,990,010,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,광나루로,서울특별시 성동구,0.818,6,41,45,44,44,42,43,42,40,39,36,35,37,40,39,39,39,39,40,41,42,42,42,42,44
1036595,"10,100,082,011,010,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,퇴계로,서울특별시 중구,0.367,6,47,47,48,47,45,47,39,40,40,38,38,37,33,33,33,33,32,31,31,31,32,35,37,43
1036596,"107,000,670,210,700,000,000,000,000,000",특별광역시도,보문로,서울특별시 성북구,0.281,5,26,28,28,28,25,26,23,20,17,16,17,19,20,20,20,21,20,21,21,22,22,21,21,24
1036597,"107,000,510,210,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,안암로,서울특별시 성북구,0.412,4,38,41,42,42,37,40,31,19,14,19,22,30,32,31,32,33,34,35,35,36,36,35,33,37
1036598,"1,050,010,501,105,000,000,000,000,000,000,000,000,000",특별광역시도,고산자로,서울특별시 동대문구,0.09,6,41,41,42,40,34,40,37,33,31,31,30,29,30,29,28,29,28,29,29,30,30,31,31,36
1036599,"1,050,010,601,105,000,000,000,000,000,000,000,000,000",특별광역시도,고산자로,서울특별시 동대문구,0.09,6,45,46,46,46,43,44,41,37,35,34,34,34,35,33,33,32,32,30,28,32,34,36,38,42
1036600,0,특별광역시도,고산자로28길,서울특별시 동대문구,0.105,3,21,21,23,20,20,22,20,21,18,18,18,17,16,16,17,17,17,18,19,19,19,17,21,21
1036601,1230082400,연결로,올림픽대로,서울특별시 송파구,0.067,2,40,40,40,41,41,41,40,38,38,39,39,39,39,39,39,38,39,37,32,30,35,36,36,38
1036602,"10,500,333,001,050,000,000",특별광역시도,정릉천동로,서울특별시 동대문구,0.169,2,19,24,18,21,16,18,21,14,12,13,15,16,19,19,19,20,22,23,24,18,24,24,26,22
1036603,"10,500,334,001,050,000,000",특별광역시도,정릉천동로,서울특별시 동대문구,0.169,2,19,22,20,20,19,22,18,19,18,18,19,19,20,18,18,19,20,17,19,19,18,18,18,18
1036605,1030029000,특별광역시도,동호로,서울특별시 성동구,0.182,1,33,31,31,30,31,31,32,28,23,22,28,30,31,31,31,29,29,29,31,32,31,31,32,31
1036606,1220099500,연결로,올림픽대로,서울특별시 강남구,0.22,1,51,52,53,53,51,52,49,48,44,44,44,43,46,44,37,32,25,16,20,26,38,40,40,47
1036607,1220101600,연결로,올림픽대로,서울특별시 강남구,0.431,1,54,54,55,54,51,52,48,47,47,47,46,46,47,46,44,42,40,41,44,47,47,47,49,51
1036608,"10,400,200,001,040,000,000",일반국도,영동대로,서울특별시 강남구,0.551,6,69,72,73,73,69,72,66,63,60,60,57,54,55,53,46,42,37,33,32,38,49,51,53,62
1036609,"10,400,201,001,040,000,000",일반국도,영동대로,서울특별시 광진구,0.551,6,69,72,74,73,61,68,46,27,23,23,24,28,44,37,30,38,45,42,46,55,55,54,58,63
1036610,1220100500,연결로,올림픽대로,서울특별시 강남구,0.051,1,57,60,61,62,54,60,39,25,26,29,30,26,25,24,22,21,23,24,23,22,28,27,30,48
1036611,"10,300,057,011,030,000,000",특별광역시도,논현로,서울특별시 성동구,1.241,2,75,76,76,77,73,75,69,56,40,39,47,52,59,56,51,43,39,38,43,60,62,63,65,70
1036612,1030000602,도시고속도로,강변북로,서울특별시 성동구,0.134,5,78,81,81,80,77,79,70,56,55,55,52,55,58,55,52,48,40,38,45,56,62,63,66,73
1036613,1030002105,일반국도,동일로,서울특별시 성동구,0.135,2,37,38,39,38,35,37,35,30,21,27,33,34,34,33,33,33,34,34,34,34,34,33,34,35
1036614,1030002105,일반국도,동일로,서울특별시 광진구,0.03,1,9,6,12,17,10,8,7,7,4,5,7,7,8,8,7,8,8,8,9,11,7,9,8,10
1036615,1040043800,일반국도,동일로,서울특별시 광진구,0.032,2,27,26,25,25,24,24,26,28,28,27,25,26,27,27,27,28,29,28,28,29,27,26,26,27
1036616,0,일반국도,동일로,서울특별시 광진구,0.031,1,22,27,25,24,21,28,14,24,21,21,25,23,24,23,23,23,23,21,22,22,28,23,21,23
1036617,1040005101,일반국도,동일로,서울특별시 광진구,0.031,2,30,31,30,30,29,29,30,28,27,27,26,26,28,28,27,26,26,24,25,25,24,24,25,29
1036618,"10,200,115,021,020,000,000",특별광역시도,서빙고로,서울특별시 용산구,0.229,4,41,42,42,42,44,42,34,30,29,34,27,27,26,23,20,17,14,16,20,28,31,33,32,37
1036619,"1,050,004,604,105,000,000,000,000,000,000,000,000,000",특별광역시도,천호대로,서울특별시 동대문구,0.297,2,33,34,35,33,30,32,28,16,12,15,17,20,22,21,21,21,22,21,20,25,25,26,29,31
1036620,"1,050,004,503,105,000,000,000,000,000,000,000,000,000",특별광역시도,천호대로,서울특별시 성동구,0.437,9,44,46,47,46,48,46,42,40,34,33,32,31,33,31,29,27,23,28,33,37,40,41,43,44
1036621,1230030500,특별광역시도,한가람로,서울특별시 송파구,0.026,1,10,11,12,11,11,12,9,5,5,6,6,7,8,8,7,7,7,7,7,8,9,9,9,10
1036622,1230086300,연결로,올림픽대로,서울특별시 송파구,0.053,1,36,37,37,38,36,38,33,30,29,28,27,27,29,29,28,28,27,28,27,31,31,31,32,34
1036623,1230030600,특별광역시도,한가람로,서울특별시 송파구,0.043,1,32,35,16,11,25,17,34,31,32,33,33,32,33,34,33,33,33,34,34,33,29,27,31,33
1036624,1230030500,특별광역시도,한가람로,서울특별시 송파구,0.414,2,37,38,38,38,36,38,24,12,13,13,15,20,25,23,20,20,18,19,19,24,30,30,32,34
1036625,"12,300,285,001,230,000,000",특별광역시도,한가람로,서울특별시 송파구,0.586,4,42,43,44,47,42,46,37,34,33,34,32,31,32,32,31,29,30,30,29,29,30,29,30,33
1036626,"12,200,981,001,220,000,000",연결로,올림픽대로,서울특별시 강남구,0.32,1,38,39,39,40,37,39,33,22,20,22,22,19,19,16,12,8,5,5,5,12,24,25,25,35
1036627,1210065500,연결로,올림픽대로,서울특별시 서초구,0.544,1,51,52,52,52,50,51,48,42,33,29,27,29,37,40,31,27,20,12,12,29,41,42,43,48
1036628,1210065700,연결로,올림픽대로,서울특별시 서초구,0.367,1,65,66,66,66,65,66,61,55,55,59,58,56,54,52,51,48,46,43,43,48,53,53,54,61
1036629,"123,003,230,312,300,000,000,000,000,000",특별광역시도,강변북로,서울특별시 송파구,1.692,1,46,48,50,48,49,49,48,47,48,47,46,46,46,45,45,45,44,42,41,42,43,44,46,46
1036630,1230094300,연결로,올림픽대로,서울특별시 송파구,0.056,1,74,75,77,77,71,75,68,64,63,58,53,57,61,60,60,60,56,42,23,24,46,56,59,67
1036631,1040026500,연결로,강변북로,서울특별시 광진구,0.184,2,46,46,48,47,43,46,41,33,27,29,29,33,38,37,37,36,32,31,31,35,39,39,41,44
1036632,1040027800,연결로,강변북로,서울특별시 광진구,0.504,1,65,64,64,63,61,63,61,59,59,59,58,58,59,58,58,57,48,26,11,33,53,57,59,61
1036633,1040027100,연결로,강변북로,서울특별시 광진구,0.341,1,51,52,51,49,48,50,45,41,34,37,38,40,43,42,42,42,40,39,40,42,45,47,48,50
1036634,0,특별광역시도,올림픽대로,서울특별시 송파구,0.041,1,35,36,37,37,36,37,35,29,27,29,29,29,29,29,28,27,25,25,23,24,27,27,27,32
1036635,1230028500,특별광역시도,한가람로,서울특별시 송파구,0.056,1,29,29,27,33,19,19,30,24,26,28,27,29,29,27,27,26,26,26,27,27,28,28,30,28
1036636,1230027802,특별광역시도,백제고분로,서울특별시 송파구,0.042,4,39,39,41,41,38,41,37,23,15,18,26,30,32,31,30,28,24,22,23,22,27,26,26,32
1036637,0,특별광역시도,-,서울특별시 송파구,0.026,1,28,28,27,27,28,28,27,20,13,17,21,25,27,26,26,26,26,26,25,26,26,25,26,28
1036638,1230028500,특별광역시도,한가람로,서울특별시 송파구,0.028,4,35,35,35,35,35,35,33,33,32,33,33,33,33,33,33,32,33,33,32,32,32,32,33,34
1036639,1230028600,특별광역시도,한가람로,서울특별시 송파구,0.028,4,32,33,31,28,31,31,31,20,13,16,22,27,29,29,28,29,27,26,25,26,28,27,29,33
1036640,1230083200,특별광역시도,올림픽대로,서울특별시 송파구,0.042,2,35,36,36,37,36,36,34,30,30,31,31,31,31,31,31,30,29,27,23,23,29,30,30,33
1036641,1230083200,특별광역시도,올림픽대로,서울특별시 송파구,0.023,1,15,15,14,14,13,13,13,14,12,12,13,13,13,13,13,13,13,11,12,11,12,12,13,16
1036642,1230083200,연결로,올림픽대로,서울특별시 송파구,0.11,3,44,46,46,47,43,45,42,38,37,39,38,38,38,38,38,37,35,33,27,26,34,37,37,41
1036643,"10,400,001,031,040,000,000",도시고속도로,강변북로,서울특별시 광진구,1.382,4,90,90,90,89,86,87,83,84,84,82,79,77,77,76,76,74,69,44,19,37,69,75,77,84
1036644,"10,400,174,001,040,000,000",연결로,강변북로,서울특별시 광진구,0.383,1,63,64,65,64,61,64,56,53,52,56,56,56,55,54,53,53,52,45,31,37,51,53,54,59
